INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (1, 'Novita Wastuti', 'UNIVERSITAS MALUKU', 'Blaise.Widodo@gmail.com', 'FCILnxowDSvIx7d')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (369, 'Rina Salsabilla', 'UNIVERSITAS JAWA TIMUR', 'Shayne_Azzahra@yahoo.com', '7J25QZLvfvhwHLk')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (370, 'Karimah Hastuti', 'UNIVERSITAS KALIMANTAN SELATAN', 'Jakob_Faresta10@yahoo.com', '5kd751rXtDmtV4k')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (371, 'Dono Suwarno', 'UNIVERSITAS KALIMANTAN UTARA', 'Cristobal46@yahoo.co.id', 'efQJIVggmegNpH4')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (372, 'Elisa Astuti', 'UNIVERSITAS KEPULAUAN RIAU', 'Magali_Novitasari17@gmail.co.id', 'GNMHK5TefNzVvH4')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (373, 'Makuta Dirgantara', 'UNIVERSITAS MALUKU', 'Lucienne_Agustina@gmail.com', 'Uh4RYZLkYgi3aQA')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (374, 'Vanesa Aryanti M.Ak', 'UNIVERSITAS JAMBI', 'Maryjane42@gmail.co.id', '60OKg9V39n9nUlJ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (375, 'Halim Latupono', 'UNIVERSITAS JAWA TENGAH', 'Lizeth.Gunawan@yahoo.co.id', '4UqyiroEegxprfw')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (376, 'Hasna Nasyidah', 'UNIVERSITAS SULAWESI BARAT', 'Pink.Nanda48@yahoo.co.id', '6i7g2RvYOwwSkKg')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (377, 'Anom Situmorang', 'UNIVERSITAS JAWA TIMUR', 'Beulah_Prabowo@yahoo.co.id', 'H0ElLADEL1VQ8H4')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (378, 'Mustika Agustian M.Pd', 'UNIVERSITAS SUMATERA BARAT', 'Sydney.Rachmawati74@gmail.co.id', 'rIGXRF6bTRq76ji')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (379, 'Luthfi Pranowo', 'UNIVERSITAS SULAWESI SELATAN', 'Thaddeus.Widiastuti@gmail.co.id', '5AKivf1dFBkkTHP')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (380, 'Olivia Widiastuti', 'UNIVERSITAS SULAWESI TENGGARA', 'Clare.Jailani@yahoo.co.id', '62_leCCxf2VI3mj')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (381, 'Yani Haryanti', 'UNIVERSITAS DKI JAKARTA', 'Petra_Lailasari61@yahoo.com', 'wbOOm8KlgWJ4tiR')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (382, 'Luwar Hutagalung', 'UNIVERSITAS KALIMANTAN SELATAN', 'Akeem_Firgantoro@yahoo.com', 'oS30ghJVn4d8m4Q')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (383, 'Reksa Irawan', 'UNIVERSITAS MALUKU UTARA', 'Nels_Kusumo30@yahoo.com', 'Il0L1DEVpg_WM_h')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (384, 'Zelaya Andriani S.H.', 'UNIVERSITAS JAWA BARAT', 'Joe12@gmail.co.id', 'zSUsJwHhdQDF2zb')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (385, 'Laksana Wahyudin M.TI.', 'UNIVERSITAS KALIMANTAN TENGAH', 'Eudora_Nasyidah66@gmail.com', 'eBFdurC_BBhMV1_')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (386, 'Safina Nurlaela S.Psi', 'UNIVERSITAS GORONTALO', 'Wendy23@gmail.com', 'wiiS2csm2HDCErF')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (387, 'Dina Hariyah S.T.', 'UNIVERSITAS ACEH', 'Angus.Azzahra86@gmail.com', 'ZS8eO8L5xEDXYQM')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (388, 'Prakosa Waluyo', 'UNIVERSITAS BANTEN', 'Felicita_Nashiruddin99@yahoo.com', 'EFUPxZ4WvB8CIjU')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (389, 'Tirtayasa Kuswoyo', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Sigurd74@gmail.com', 'Yxr5E7SQeSi6oDA')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (390, 'Warta Nugraha', 'UNIVERSITAS SULAWESI TENGAH', 'Dina_Mangunsong11@yahoo.com', 'aaw9WvPW6gIKYXL')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (206, 'Syahrini Purnama M.Ak', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Johnpaul_Agustina@yahoo.co.id', 'Zb9u2ZPqOt7CTCO')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (392, 'Jarwi Kurniawan', 'UNIVERSITAS SULAWESI BARAT', 'Kasandra.Ningrum64@yahoo.com', 'DTtDIBQHduvkwdy')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (393, 'Maryanto Wardana S.Pt', 'UNIVERSITAS KALIMANTAN BARAT', 'Jaime_Widiastuti61@gmail.com', '4qniahEgxBGh4IE')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (394, 'Dacin Haryanto', 'UNIVERSITAS JAWA TIMUR', 'Paul_Mayasari@gmail.com', '8jZNwlo5Rrhfy3T')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (395, 'Belinda Juwita', 'UNIVERSITAS RIAU', 'Lexi_Alamsyah@gmail.co.id', 'R3hkTtu1_lwxgiO')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (396, 'Ulya Ningrum', 'UNIVERSITAS KALIMANTAN UTARA', 'Evalyn7@yahoo.com', 'y9boLOR36w7AfSy')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (397, 'Agustina Kahyang', 'UNIVERSITAS BENGKULU', 'Maybell.Febian@gmail.com', 'PHucDfnIDbYs1vh')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (398, 'Ophelia Putri', 'UNIVERSITAS JAWA TIMUR', 'Sebastian_Latupono@yahoo.co.id', 'oPZ9D3pxXHbHm43')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (399, 'Linda Fujiati', 'UNIVERSITAS PAPUA BARAT', 'Brenna.Uwais@gmail.co.id', 'EVEPIUo0mTAHDHj')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (400, 'Dariati Rajasa', 'UNIVERSITAS SUMATERA UTARA', 'Julianne25@gmail.co.id', 'vN1IN7zyTLku566')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (401, 'Gaman Simbolon', 'UNIVERSITAS SUMATERA SELATAN', 'Crystel_Yanuar67@gmail.com', 'UINTE5z48_YgNBP')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (402, 'Farhunnisa Farida', 'UNIVERSITAS PAPUA', 'Hermann88@yahoo.co.id', 'MYaMb1naxE3htU3')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (403, 'Azalea Aryanti', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Amara_Marpaung@gmail.co.id', '2ZhDx99cRjmCPpm')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (404, 'Sarah Pertiwi', 'UNIVERSITAS BANTEN', 'Madaline_Febian92@gmail.com', '5dF7mtYjZxNQ8AJ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (405, 'Dwi Anggraini', 'UNIVERSITAS KALIMANTAN TENGAH', 'Johnson_Rachmawati38@gmail.co.id', 'hooxP7aBaCN_VPM')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (406, 'Daruna Nugraha S.E.', 'UNIVERSITAS DKI JAKARTA', 'Shaun_Budiman@gmail.co.id', 'DeCSu7U1yBUmfwf')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (407, 'Indira Andini', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Uriah81@yahoo.co.id', '8NyPUB0WItbwrTY')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (408, 'Nugraha Supriyanto', 'UNIVERSITAS KALIMANTAN UTARA', 'Ethelyn_Aryanti@yahoo.com', '6fuJonyHBva5VCi')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (409, 'Chelsea Yuniar', 'UNIVERSITAS BALI', 'Jaylin_Hasanah53@gmail.co.id', 'H214yeKAqhYEZf6')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (410, 'Nyoman Hutapea', 'UNIVERSITAS BANGKA BELITUNG', 'Adaline.Juwita@yahoo.co.id', 'cGsRGAQZJhW4p8I')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (411, 'Cinthia Ananda', 'UNIVERSITAS BANGKA BELITUNG', 'Jarrell.Hardiansyah34@yahoo.com', 'yCP6daukcf7JS7F')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (412, 'Rosalina Nurdiyanti', 'UNIVERSITAS KALIMANTAN TIMUR', 'Michale84@yahoo.co.id', 'LCJtRgKjOgEhRHu')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (413, 'Maryadi Salahudin', 'UNIVERSITAS SULAWESI UTARA', 'Timmothy.Damanik@yahoo.co.id', 'f3cxO9QwnkwFST5')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (414, 'Eva Wijayanti', 'UNIVERSITAS KALIMANTAN TIMUR', 'Fernando_Kuswandari40@gmail.co.id', '5bTkZRcBPaY9ohF')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (415, 'Asmuni Anggriawan', 'UNIVERSITAS KALIMANTAN TIMUR', 'Ubaldo.Azizah@gmail.co.id', 'Xe2QB4kAmmX1h9x')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (416, 'Kania Saputri', 'UNIVERSITAS KALIMANTAN UTARA', 'Ansley61@yahoo.co.id', 'IMoMFEnAzJ8Blh7')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (417, 'Jayadi Maryadi', 'UNIVERSITAS SUMATERA BARAT', 'Blake.Kusmawati@yahoo.com', 'wIkFWlxiLJLqYMk')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (418, 'Hana Azizah', 'UNIVERSITAS BENGKULU', 'Pearlie45@yahoo.com', 'l0mrCBK5PcSwZV3')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (419, 'Kamaria Permata M.Farm', 'UNIVERSITAS MALUKU', 'Wendy_Rahardian12@gmail.com', '1q3kDsVExrRb_dl')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (420, 'Vivi Damayanti', 'UNIVERSITAS ACEH', 'Wilmer_Agustian@yahoo.com', 'BtIqd6vJD781pKy')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (421, 'Damar Halim M.Pd', 'UNIVERSITAS SULAWESI TENGAH', 'Kiera2@yahoo.co.id', 'W49st8GQGUpTAwa')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (422, 'Harsaya Abiputra', 'UNIVERSITAS BANTEN', 'Isai.Anggraini51@gmail.co.id', '19fbF_gQQ1dqylR')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (423, 'Malik Hidayanto', 'UNIVERSITAS BANTEN', 'Alfonzo.Prakasa34@yahoo.co.id', 'Y4y5e9k2TaauQnH')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (424, 'Prita Hartati', 'UNIVERSITAS SULAWESI SELATAN', 'Sister80@gmail.co.id', 'vv9c2zoCTrX36qd')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (425, 'Muhammad Habibi', 'UNIVERSITAS MALUKU UTARA', 'Delfina.Elvina@gmail.com', 'DvgEeVMXA_aFZX5')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (426, 'Caraka Hutasoit', 'UNIVERSITAS SULAWESI UTARA', 'Nickolas72@yahoo.com', 'tzHjBKewNheNVLy')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (427, 'Ade Elvina', 'UNIVERSITAS PAPUA', 'Elizabeth_Saputri@gmail.co.id', 'w3QcevaIrT7Y1Ti')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (428, 'Dadap Winarno', 'UNIVERSITAS LAMPUNG', 'Angelica_Mansur75@yahoo.co.id', '4OkcqZo3I6ozezs')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (429, 'Silvia Rahmawati', 'UNIVERSITAS BALI', 'Christophe60@yahoo.com', 'tB5gdkHBZSwBCje')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (430, 'Hadi Permadi', 'UNIVERSITAS JAMBI', 'Dorthy_Saefullah0@gmail.co.id', 'ng4DmqJ0IsKOItE')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (431, 'Maida Salsabilla', 'UNIVERSITAS BANGKA BELITUNG', 'Zachariah.Herlambang@gmail.com', '4yL1iexC7KBBjVc')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (432, 'Imam Salahudin', 'UNIVERSITAS ACEH', 'Alysa37@gmail.com', 'Lkrt7vJVccEZtBN')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (433, 'Keisha Purnawati', 'UNIVERSITAS JAWA TIMUR', 'Hailee_Nugroho66@yahoo.com', 'cK4VBi6QO9Ddqb8')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (434, 'Belinda Novitasari', 'UNIVERSITAS KALIMANTAN SELATAN', 'Torey.Aryanti93@gmail.co.id', '0wPsmxejL3kmzgc')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (435, 'Ivan Oktavian S.Pd', 'UNIVERSITAS BALI', 'Adell_Azizah39@gmail.com', 'SYilrcZuaRcAe2o')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (436, 'Ozy Alamsyah', 'UNIVERSITAS PAPUA BARAT', 'Kyleigh_Yulianti99@gmail.com', 'LA2xJLoPdyPAkzZ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (437, 'Queen Prastuti', 'UNIVERSITAS LAMPUNG', 'Everardo.Hidayanto@yahoo.co.id', 'X3KnHdUie3GVHru')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (438, 'Tira Mahestri', 'UNIVERSITAS MALUKU UTARA', 'Aliyah_Mayasari25@gmail.co.id', 'c7jTuuVfxWDz_ln')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (439, 'Anastasia Oktaviani', 'UNIVERSITAS SUMATERA SELATAN', 'Colt24@yahoo.co.id', 'Y4vpuVRkm5wVGcF')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (440, 'Oni Zulaika S.T.', 'UNIVERSITAS SUMATERA BARAT', 'Genevieve.Permata76@gmail.com', 'WtjpIg8PGYa6GGi')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (441, 'Titi Leilani', 'UNIVERSITAS BENGKULU', 'Leonardo_Leilani6@yahoo.com', 'NhMcyHWYcefVTUU')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (442, 'Sarah Yuniar', 'UNIVERSITAS JAWA BARAT', 'Assunta_Pradana@gmail.com', 'iCy0xlJ6hXCi8D3')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (443, 'Jatmiko Prasetya', 'UNIVERSITAS SULAWESI SELATAN', 'Noe.Azizah@gmail.co.id', 'wMUlgKhDlsyny5e')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (444, 'Kamidin Sudrajat S.IP', 'UNIVERSITAS BANGKA BELITUNG', 'Tina.Sihombing@yahoo.co.id', 'bwGqQSl9fmPOx4x')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (445, 'Irfan Mansur M.Ak', 'UNIVERSITAS SULAWESI UTARA', 'Sofia_Irfandi@yahoo.co.id', 'yaa1_zSgHbej0d4')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (446, 'Caket Darojat', 'UNIVERSITAS DI YOGYAKARTA', 'Raven.Pertiwi98@yahoo.com', 'T9LhVniRnycXvs6')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (447, 'Uli Aqila', 'UNIVERSITAS SULAWESI UTARA', 'Layne.Prastuti19@gmail.co.id', '3MdGhdQFaiKj8aF')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (448, 'Melinda Nathania', 'UNIVERSITAS JAWA TENGAH', 'Angelo.Prabowo88@yahoo.com', 'x7ldtTXV2u3ajnL')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (449, 'Sasha Puspasari', 'UNIVERSITAS BALI', 'Marcelina.Sudiati@yahoo.com', 'obmy5IfJ4uWtUHY')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (450, 'Nada Nasyiah', 'UNIVERSITAS DKI JAKARTA', 'Asa_Marbun62@gmail.com', 'aibjGcRMzsOnqKL')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (451, 'Kawaca Anggriawan', 'UNIVERSITAS BANGKA BELITUNG', 'Jamison.Purnawati32@yahoo.co.id', 'Ny9_ZKCk9YEhpRx')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (452, 'Ani Lestari S.Psi', 'UNIVERSITAS SUMATERA UTARA', 'Maryjane.Mangunsong38@gmail.com', '5IVElCakrsJTsxe')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (453, 'Titin Nasyiah', 'UNIVERSITAS JAWA TENGAH', 'Dawn.Mahestri39@gmail.com', '7b9eLZKVi2T1R6o')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (454, 'Jamal Narpati', 'UNIVERSITAS SULAWESI TENGAH', 'Emmie2@gmail.co.id', 'LE6CONnQlT46XLH')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (455, 'Salimah Sudiati', 'UNIVERSITAS KALIMANTAN TIMUR', 'Mina51@gmail.co.id', 'zuRg7oMDQ3z6yid')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (456, 'Sarah Nasyiah', 'UNIVERSITAS LAMPUNG', 'Asa_Nurdiyanti28@yahoo.com', 'zYp9287WW4u8yMq')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (457, 'Lidya Damayanti', 'UNIVERSITAS RIAU', 'Jessie_Winarno63@gmail.com', 'zjhFMiOVlNlFZz6')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (458, 'Ilsa Purnawati S.T.', 'UNIVERSITAS JAWA TIMUR', 'Hettie44@yahoo.co.id', 'wEMp9u1qckXPG04')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (459, 'Ibrani Nainggolan S.Pt', 'UNIVERSITAS MALUKU', 'Virginie.Purnama@yahoo.com', 'StHbiIaTAKDxZKO')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (460, 'Cawuk Wibowo', 'UNIVERSITAS JAWA TENGAH', 'Kurt73@yahoo.com', 'Cs6GCEYGLWY__kR')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (461, 'Gibran Saefullah', 'UNIVERSITAS JAWA BARAT', 'Kiera70@gmail.co.id', 'U22QqiUoFCcM5kD')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (462, 'Aulia Astuti', 'UNIVERSITAS SULAWESI UTARA', 'Dedric.Lailasari91@yahoo.co.id', '8ABDMM2UBWtDsQc')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (463, 'Darman Manullang', 'UNIVERSITAS JAWA TIMUR', 'Abagail31@yahoo.com', 'KH3mRQJr9BsJF7D')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (464, 'Marsito Latupono', 'UNIVERSITAS JAWA BARAT', 'Beth41@gmail.com', 'gIaagcEOzbjk1JC')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (465, 'Naradi Wacana', 'UNIVERSITAS BANTEN', 'Sabryna.Agustian5@gmail.com', 'Z0QmbT3ShtaMsCi')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (466, 'Lulut Airlangga', 'UNIVERSITAS BENGKULU', 'Aurelie22@yahoo.com', 'l1eWaSROqwsfFSD')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (467, 'Hari Hidayanto', 'UNIVERSITAS JAWA BARAT', 'Micaela56@yahoo.co.id', '2r8c7JLk3hUqm3p')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (468, 'Saiful Budiman', 'UNIVERSITAS MALUKU UTARA', 'Adela_Faresta@yahoo.co.id', 'PP8NYXbxC6nuZ8H')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (469, 'Novita Zahrah', 'UNIVERSITAS KALIMANTAN SELATAN', 'Vincenzo.Palastri@yahoo.co.id', 'QR_bcbwYms6Lj8J')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (470, 'Prabowo Lazuardi', 'UNIVERSITAS JAWA TENGAH', 'Alvena_Siregar6@yahoo.com', 'J1v3xjvsReH87jj')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (471, 'Danuja Lazuardi', 'UNIVERSITAS BANTEN', 'Zackery88@gmail.co.id', 'WFXaBqs6RLX81SP')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (472, 'Lintang Wahyuni S.H.', 'UNIVERSITAS SULAWESI TENGAH', 'Kennedi.Nurdiyanti@gmail.com', '4ZWnkA7eapG2a07')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (473, 'Yani Fujiati', 'UNIVERSITAS PAPUA', 'Sadye.Handayani@gmail.com', 'reiIG_RaV_ZIeLw')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (341, 'Saiful Faresta', 'UNIVERSITAS KALIMANTAN BARAT', 'Earnestine_Ardiyanti85@gmail.com', 'qvyA47OmscEtoGi')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (356, 'Dalima Namaga', 'UNIVERSITAS KEPULAUAN RIAU', 'Brody5@gmail.com', 'B0rlqLjfkg7SZBC')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (391, 'Melani Zahrah', 'UNIVERSITAS KEPULAUAN RIAU', 'Freeda29@gmail.co.id', 'V9xBvQh2CQE7mSg')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (474, 'Winda Halimah S.Gz', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Landen95@yahoo.co.id', '3ZMj_u_iqoPsktq')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (475, 'Kania Fathina', 'UNIVERSITAS MALUKU UTARA', 'Lorenzo_Maryati@gmail.com', 'R7lEDDsf2iREc1t')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (476, 'Gadis Puspasari', 'UNIVERSITAS ACEH', 'Mavis6@yahoo.com', 'NoBoQZ9F0Sw3gXw')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (477, 'Ratih Sudiati', 'UNIVERSITAS DI YOGYAKARTA', 'Tad_Kusuma32@gmail.co.id', 'WSWhiuf9vn4A8bu')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (478, 'Adhiarja Ramadan', 'UNIVERSITAS SULAWESI TENGAH', 'Audra_Nasyiah@yahoo.co.id', '65nccqqzSQBpTn9')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (479, 'Mila Febrianti', 'UNIVERSITAS MALUKU UTARA', 'Judah.Mahardika@yahoo.co.id', 'cZycf96zTRZk7mo')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (480, 'Gabriella Amanta', 'UNIVERSITAS MALUKU', 'Marcelo.Palastri@yahoo.com', '620rxuLx4Irdgv6')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (481, 'Rita Purnawati', 'UNIVERSITAS KALIMANTAN TENGAH', 'Zechariah.Hasanah@yahoo.co.id', 'aJakNFVliqWBSad')
